Tumor_Sample_Barcode,Chromosome,Start,End,Segment_Mean,NumProbes,LOH
ACH-001548,21,9906998,48084536,1.0344837621446448,1968,0
ACH-001548,3,239081,44284118,0.9907926009733576,2464,0
ACH-001548,3,44284119,61735025,0.5155148886629681,2755,1
ACH-001548,3,62229230,68606720,0.5340445493797144,227,1
ACH-001548,3,68782042,74570515,1.0955732909259082,194,0
ACH-001548,3,75713280,197896973,0.981784299018317,6194,0
ACH-001548,4,85372,17517392,1.4266554963028917,1204,0
ACH-001548,4,39460287,55125236,1.69450395018473,643,0
ACH-001548,4,55127011,70078691,1.3935985229850554,510,0
ACH-001548,4,71264752,191003791,1.4695332478497285,4743,0
ACH-001548,5,140172,137500253,0.9714542771044818,5598,0
ACH-001548,5,137849006,180688066,1.016241298943236,2965,0
ACH-001548,6,203183,21198587,1.323651197647992,847,0
ACH-001548,6,21201090,32428114,0.986572514417256,1467,0
ACH-001548,6,32708970,170893087,0.981810159157602,7560,0
ACH-001548,7,192950,141765328,0.9841110310119244,7974,0
ACH-001548,7,148112258,158937715,1.0381176832682533,878,0
ACH-001548,8,12272934,146279795,0.9788122077901604,6357,0
ACH-001548,9,14557,141110134,0.9830488402180791,7777,0
ACH-001548,X,2699856,117732331,0.8259085780721015,3412,0
ACH-001548,X,119242899,154744178,0.8375353564232285,1254,0
ACH-001549,1,664236,4715766,1.61825953000929,731,0
ACH-001549,1,6045965,12980485,1.648597257494992,993,0
ACH-001549,1,13182741,17315221,1.602770653961483,415,0
ACH-001549,1,17315935,22139281,1.5771107778054163,654,0
ACH-001549,1,22335947,43675762,1.6417847595223818,2539,0
ACH-001549,1,43738143,44170293,2.045445361396102,182,0
ACH-001549,1,44201683,92846682,1.7298009080475076,3080,0
ACH-001549,1,161336150,177937366,1.2850798448194207,1064,0
ACH-001549,1,178061884,203045768,1.322106137716074,1691,0
ACH-001549,1,203052787,228404558,1.3224571709256414,1897,0
ACH-001549,1,228588414,236415643,1.2802965370001465,545,0
ACH-001549,1,236416471,242049061,1.0869706607394125,348,0
ACH-001549,1,242052516,249212814,1.311562901723768,342,0
ACH-001549,10,92746,135439267,0.8518740215658933,8013,0
ACH-001549,11,129958,5777186,0.7938432113737505,985,0
ACH-001549,11,7846333,134856893,0.846607397600681,9783,0
ACH-001549,12,175799,1895490,1.045634030507303,192,0
ACH-001549,12,1902571,6604643,0.8236435389630204,463,1
ACH-001549,12,9572374,40835264,0.8622672555125309,1655,0
ACH-001549,12,40837026,56438190,0.859569382140878,2182,1
ACH-001549,12,56473834,56712470,2.145094194275364,181,1
ACH-001549,12,56811249,120295754,0.8669940513957441,4513,1
ACH-001549,12,120306613,121768755,1.219257629448632,275,1
ACH-001549,12,121768899,133811192,0.8052155843869248,1191,0
ACH-001549,13,19747752,107146028,0.8774793016286221,2996,1
ACH-001549,13,107146978,115092008,1.141936160780144,540,0
ACH-001549,14,24737241,101403151,1.0290577874200113,4525,0
ACH-001549,14,101532812,107283475,0.993182674594696,814,0
ACH-001549,15,30927032,76603981,0.8782484315035508,4690,1
ACH-001549,15,77020686,102515618,0.8388716524506241,1704,0
ACH-001549,16,105208,17564905,0.8229792721589315,2250,1
ACH-001549,16,21530772,70020662,0.8181186531569553,3501,0
ACH-001549,16,70029722,85146210,0.8271833203567527,1108,0
ACH-001549,16,85722164,89380247,0.7618426704773313,352,1
ACH-001549,16,89383090,89761590,1.2272881387028731,79,1
ACH-001549,16,89761879,90234004,0.7417392407235306,165,0
ACH-001549,17,2267124,16692974,1.1581442852497503,2408,1
ACH-001549,17,16842610,19768409,1.1266301613315108,521,0
ACH-001549,17,19768798,34432957,1.2529093177486212,1267,0
ACH-001549,17,34842293,39643013,1.2800108151599072,908,0
ACH-001549,17,39643014,43568396,1.1756144524306236,1092,0
ACH-001549,17,43678966,47895625,1.245411926373923,460,1
ACH-001549,17,48720661,61950832,1.2996949053269904,1097,1
ACH-001549,17,61950833,62050451,0.8778723012177082,45,1
ACH-001549,17,62075926,73687846,1.2655311336595965,1113,1
ACH-001549,17,73689269,73872686,0.967516385817405,119,1
ACH-001549,17,73872687,78226767,1.2184947203661065,704,1
ACH-001549,17,78388480,79985757,1.3473512447295433,366,0
ACH-001549,18,47140,78005483,0.7926649005864984,3065,0
ACH-001549,19,281883,7057164,1.5539768373975724,1690,0
ACH-001549,19,7074835,8662456,1.3723638225222616,429,0
ACH-001549,19,9676365,11688384,1.443802092474747,630,0
ACH-001549,19,12738284,13341273,1.5778991502771902,267,0
ACH-001549,19,13869431,39668701,1.5616617445299914,2990,0
ACH-001549,19,39873597,54211043,1.5638129932946907,3045,0
ACH-001549,2,41357,24551201,0.8230836703545095,980,0
ACH-001549,2,25053327,46819974,0.8433602909460917,1912,1
ACH-001549,2,47183727,79386783,0.842064704630923,1817,1
ACH-001549,2,79750089,97873993,1.237932798837308,945,0
ACH-001549,2,98273070,132277455,1.221529749619784,1755,0
ACH-001549,2,132290397,160132401,1.2191798804287508,986,0
ACH-001549,2,175318214,179419061,1.143104264307879,265,0
ACH-001549,2,179701342,241665071,1.2528650275528503,4380,0
ACH-001549,2,241722234,242946885,1.1770699024455948,283,0
ACH-001549,20,5897246,20279282,1.2514503025284662,582,0
ACH-001549,20,20563444,35743990,1.267772606242822,1240,0
ACH-001549,20,35882362,62905205,1.2195914995225638,2224,0
ACH-001549,21,27083430,45759329,1.713968980836704,1332,0
ACH-001549,22,29025290,29133521,0.6776315724938846,19,0
ACH-001549,22,29137833,39358359,1.2142361242676605,1325,0
ACH-001549,22,39410117,42564994,1.187892266708809,520,0
ACH-001549,3,4927157,38566105,0.4332362898965006,1863,1
ACH-001549,3,38674276,47018511,0.4379466382491008,733,1
ACH-001549,3,47049971,77147743,0.4349917667771455,2815,1
ACH-001549,3,89156648,120978267,0.8569993409566047,1288,0
ACH-001549,3,121340029,197896973,0.8423951293661553,4735,0
ACH-001549,4,85372,41750879,0.8288477360199032,1944,0
ACH-001549,4,42020299,191003791,0.8828180302871405,5816,0
ACH-001549,5,140172,717230,1.3026685027190177,99,0
ACH-001549,5,800971,52161903,1.2315387307753551,1735,0
ACH-001549,5,52177454,115428649,0.8865267077972603,2660,1
ACH-001549,5,118263981,170351806,0.8800863583156714,3196,1
ACH-001549,5,170380350,171404922,1.2992490462899215,58,1
ACH-001549,5,171423711,180375007,0.8338784441212667,845,1
ACH-001549,6,203183,31962607,0.8411937289410469,2109,0
ACH-001549,6,32084412,32552405,0.8764611204490574,138,1
ACH-001549,6,32708970,37358880,0.8381306165098472,867,1
ACH-001549,6,41303364,151627290,0.8706839292574657,5277,0
ACH-001549,6,151646745,153294523,0.7126620467870529,204,1
ACH-001549,6,153295791,170893087,0.8577083078728646,916,0
ACH-001549,7,192950,16129515,1.286842955649582,949,0
ACH-001549,7,16131070,128493304,1.2858978130467298,5949,0
ACH-001549,7,128493305,138853561,1.3571140801389636,783,0
ACH-001549,7,140050822,158937715,1.2476990566175497,1400,0
ACH-001549,8,7307985,61533597,0.8389036334438685,2640,0
ACH-001549,8,63161383,91029806,1.2595208460541896,924,0
ACH-001549,8,91031255,128429441,1.3307670034906929,1624,0
ACH-001549,8,128748589,128753456,8.018069929550473,3,0
ACH-001549,8,128959614,142152832,1.3003121545557197,468,0
ACH-001549,8,142238027,146279795,1.2189813048944054,767,0
ACH-001549,9,14557,112042453,1.2797233830092394,4056,0
ACH-001549,9,120466500,136523821,0.85659490425091,2057,1
ACH-001549,9,136672129,141110134,0.7967317649061745,958,0
ACH-001549,X,2699856,51645278,0.3781524837887626,1702,0
ACH-001549,X,52112905,54473099,0.6964651164016762,233,0
ACH-001549,X,54473493,99933848,0.3700148301353352,907,0
ACH-001549,X,100228927,154744178,0.3837883968439711,1901,0
ACH-001550,1,664236,16863600,1.0281879432842935,2105,0
ACH-001550,1,17250569,86282830,1.0194733058833372,6195,0
ACH-001550,1,197094132,236750004,1.0038620299631769,3228,0
ACH-001550,1,236758589,249212814,0.9432394736036006,632,0
ACH-001550,10,92746,135439267,0.998922736799288,8013,0
ACH-001550,11,279979,591717,1.6108676878612302,131,0
ACH-001550,11,592309,3735477,1.000111602923213,636,0
ACH-001550,11,3988531,55323147,1.009822690559463,2979,0
ACH-001550,11,55432392,107686943,1.0228552530928543,4949,0
ACH-001550,11,107799044,108302817,0.7817509649246763,122,0
ACH-001550,11,108331955,134856893,1.005837328062385,2154,0
ACH-001550,12,41301984,71314422,0.6028412319318165,3592,1
ACH-001550,12,71509380,133811192,0.9852003189435068,4727,0
ACH-001550,13,19747752,36521846,0.9678671895458928,1004,0
ACH-001550,13,36685755,92003895,0.500673499106448,1425,1
ACH-001550,13,92051050,115092008,1.0012824507744515,1107,0
ACH-001550,14,23025617,105686719,0.9781204222281048,5793,0
ACH-001550,15,20874586,102515618,1.017449366237891,6856,0
ACH-001550,16,97179,28607503,1.005520155125164,3307,0
ACH-001550,16,28631133,69418865,1.0100733058116456,2810,0
ACH-001550,16,69419043,90234004,1.4794715971675536,1791,0
ACH-001550,17,5757,7853080,1.0354701752006743,1829,0
ACH-001550,17,7906115,8224563,1.984057724031148,160,0
ACH-001550,17,8243119,42171454,1.0107211332246109,4232,0
ACH-001550,17,42390268,81052572,1.0197948800866954,4791,0
ACH-001550,18,47140,14764339,1.0011068750346823,826,0
ACH-001550,18,18534493,78005483,0.9738091760019773,2210,0
ACH-001550,19,281883,56188750,1.0085523705946744,10017,0
ACH-001550,2,41357,179419061,0.981286283985616,9905,0
ACH-001550,2,179546001,242946885,0.983692971823599,4829,0
ACH-001550,20,68100,62905205,1.0116968091219956,4733,0
ACH-001550,21,9906998,48084536,0.9899750012681432,1968,0
ACH-001550,22,36863600,46450225,1.0101363194288897,1384,0
ACH-001550,3,239081,197896973,1.0078311829286997,11851,0
ACH-001550,4,85372,191003791,1.0038181939997526,7773,0
ACH-001550,5,140172,180688066,1.0323591780060863,8673,0
ACH-001550,6,203183,31963652,1.0264177325670127,2110,0
ACH-001550,6,31996391,32428114,1.0547250789839466,186,0
ACH-001550,6,32708970,123540135,1.0122811230354922,5052,0
ACH-001550,6,123869349,170893087,0.9922895049912046,2469,0
ACH-001550,7,192950,81596718,0.9921045033201792,3812,0
ACH-001550,7,81799615,98659712,0.9512437666451872,939,0
ACH-001550,7,100343911,158937715,1.0056309800123024,3930,0
ACH-001550,8,190645,121180738,0.9911346690274806,5146,0
ACH-001550,8,121444019,146279795,1.0130630739188584,1565,0
ACH-001550,9,159870,141110134,1.0002627372908297,7770,0
ACH-001550,X,2699856,78617228,0.9044815628201388,2649,0
ACH-001550,X,92964168,154744178,0.9007296140255544,1971,0
ACH-001551,1,664236,26394237,1.0898563566863295,3403,0
ACH-001551,1,26440549,27175500,0.8644179884746815,157,1
ACH-001551,1,27176541,32835189,1.1155359441414867,679,0
ACH-001551,1,32841612,39305628,0.8154159035679449,698,0
ACH-001551,1,39311360,50163359,1.112084181527637,1407,0
ACH-001551,1,50316818,53250977,1.3853139812536603,280,0
ACH-001551,1,59160550,77093496,0.879276002576583,840,0
ACH-001551,1,121116438,225341778,0.8631899661907556,7091,0
ACH-001551,1,225346767,249212814,0.9871553181341886,1664,0
ACH-001551,10,49367002,135439267,1.1066246766936318,5812,0
ACH-001551,11,129958,55340788,1.0814222912737912,3817,0
ACH-001551,11,55432392,134856893,1.1551898730223074,7225,0
ACH-001551,12,208062,11001258,1.0368548899247465,1497,0
ACH-001551,12,11034584,39154942,1.1513536180642752,1322,0
ACH-001551,12,39155663,52887224,0.8746010587560126,1612,0
ACH-001551,12,53217420,88429668,0.907917427753843,2742,0
ACH-001551,12,88586130,133811192,0.8492439850142222,4027,0
ACH-001551,13,19747752,110438652,0.7697041868177025,3053,1
ACH-001551,14,19377343,106236934,1.400564087242058,6436,1
ACH-001551,15,20169660,43941282,0.8439093834859068,1994,1
ACH-001551,15,44038487,102293087,0.8560268774196991,4862,0
ACH-001551,16,97179,27896209,0.6327186384055435,3242,0
ACH-001551,16,27974227,55806684,0.8253357281497786,1428,0
ACH-001551,16,55903272,70020662,0.8343484909516372,1504,1
ACH-001551,16,70219683,90234004,0.9389999590009036,1705,0
ACH-001551,17,5757,10231688,1.119980799878971,2201,0
ACH-001551,17,10609504,22023712,1.1136315581137632,965,1
ACH-001551,17,25621171,80014307,0.8517500310341889,7469,1
ACH-001551,18,47140,11148837,0.9581795977445176,598,0
ACH-001551,18,11609462,78005483,0.6622968951497415,2467,0
ACH-001551,19,281883,41174295,1.1359198165273148,6645,0
ACH-001551,19,41175552,59084249,1.153023566221119,3785,0
ACH-001551,2,41357,89049847,0.8343322979722604,5229,0
ACH-001551,2,89156624,179419061,1.0438945615355428,4676,0
ACH-001551,2,179547785,242946885,1.020872716025384,4827,0
ACH-001551,20,68100,15412332,1.1147761173556814,943,0
ACH-001551,20,15480168,31588193,1.7620355112976989,823,0
ACH-001551,20,31588767,52775914,1.9768330007960515,2033,0
ACH-001551,20,52779005,62905205,2.128331682226038,934,0
ACH-001551,21,9906998,48084536,1.355821261592151,1968,0
ACH-001551,22,31136897,41744423,0.5485496074119418,1314,1
ACH-001551,3,239081,52526750,1.0628057954957937,4400,0
ACH-001551,3,52534931,107474777,0.594344785021331,1874,0
ACH-001551,3,107491224,195347156,1.1484921532970265,5258,1
ACH-001551,4,85372,7717288,0.7936302931113527,840,0
ACH-001551,4,7719489,191003791,0.8748563176740014,6933,0
ACH-001551,5,140172,13931605,0.8389565501283816,600,0
ACH-001551,5,13944240,55248431,0.8614607674484414,1481,0
ACH-001551,5,55250387,56532111,1.394647960132845,75,0
ACH-001551,5,56532690,63986891,1.4176338914439934,196,0
ACH-001551,5,64447412,96245720,1.3704854389623988,1593,0
ACH-001551,5,96248090,118669576,1.4768496902583974,604,0
ACH-001551,5,127623879,134346472,1.3415213361106195,550,0
ACH-001551,5,141308896,179467899,1.3805048916995517,2328,0
ACH-001551,5,179498205,180688066,1.858822483149403,145,0
ACH-001551,6,203183,31170844,0.8967967780192774,1717,0
ACH-001551,6,31236599,31239713,0.1648292287751568,3,1
ACH-001551,6,31322009,167787100,0.8994163404457227,7969,0
ACH-001551,7,192950,66660576,1.8466468578821664,3122,0
ACH-001551,7,66703044,127026461,1.3202526159776915,3584,0
ACH-001551,7,127031300,141765328,0.814362480572444,1268,0
ACH-001551,7,141794359,158937715,0.8109107257138728,1204,0
ACH-001551,8,190645,146279795,1.1059023478839962,6759,0
ACH-001551,9,14557,141110134,1.086015730387368,7777,0
ACH-001551,X,2699856,140714466,0.5229884534191097,4126,0
ACH-001551,X,140968938,154744178,0.519073952789335,640,0
ACH-001552,1,664236,4834811,1.0499036955766452,735,0
ACH-001552,1,6246481,16776962,1.021347636154993,1278,0
ACH-001552,1,17087213,26309220,1.0261950701932834,1249,0
ACH-001552,1,26310186,27755652,0.4166269298081222,309,1
ACH-001552,1,27873564,62677296,1.0401841789269377,3555,0
ACH-001552,1,62703698,104160403,1.2106585251423707,2139,0
ACH-001552,1,107599088,149377034,1.2396200544478486,1308,0
ACH-001552,1,149398549,153588081,1.8601281287322469,952,0
ACH-001552,1,153588082,161519886,1.6261124194985102,1812,0
ACH-001552,1,161559102,249212814,1.5262401664785377,5984,0
ACH-001552,10,92746,135439267,0.8346099353945574,8013,0
ACH-001552,11,129958,49598708,0.8417011537474244,3801,0
ACH-001552,11,49805126,62302914,1.1509155678416063,831,0
ACH-001552,11,62303166,73362000,1.4654126756611232,2440,0
ACH-001552,11,73362219,134856893,0.8369962127615646,3973,0
ACH-001552,12,39118397,88582975,0.8907361183442374,4527,0
ACH-001552,12,88583979,133811192,0.8132399535523299,4028,0
ACH-001552,13,19747752,115092008,0.9518822334891162,3536,0
ACH-001552,14,19377343,35874102,0.8223981931644313,1629,0
ACH-001552,14,36003208,104570262,1.113259559362046,4530,0
ACH-001552,14,104570391,106235945,1.4204085995733366,274,0
ACH-001552,15,28234496,90801738,1.195291088810509,6010,0
ACH-001552,15,90801739,102515618,1.130293937421665,577,0
ACH-001552,16,64131,685812,0.7634073596102929,200,0
ACH-001552,16,685813,7704201,1.1592253104009729,1444,0
ACH-001552,16,7714681,29888432,0.7671018256855223,1885,0
ACH-001552,16,30077969,46512705,0.7920887543935343,536,0
ACH-001552,16,46512795,90234004,1.107405045402996,3787,0
ACH-001552,17,3807472,10231688,0.8839177280480152,1596,1
ACH-001552,17,10609504,81052572,0.8860248087440066,8661,0
ACH-001552,18,47140,33707222,0.8318630837465737,1631,0
ACH-001552,18,33722551,64176735,0.7988951079291001,1100,0
ACH-001552,19,281883,1434078,0.3960888514547599,383,0
ACH-001552,19,1434485,24311034,0.797153244913965,4536,0
ACH-001552,19,29698204,55285336,0.8727703524412277,4776,0
ACH-001552,2,41357,20182547,0.7479470266686776,754,0
ACH-001552,2,25095188,47045620,1.1546655226865397,1913,0
ACH-001552,2,47048990,70693120,0.784285047163617,1174,1
ACH-001552,2,70741740,112766389,1.1638870032260735,2475,0
ACH-001552,2,112767274,166012665,1.1089167025446582,2265,0
ACH-001552,2,166907978,179419061,1.0451970805262378,949,0
ACH-001552,2,179666614,190709058,1.1018302677412146,530,0
ACH-001552,2,190717130,191362697,0.7226304735195604,37,0
ACH-001552,2,191364309,242946885,1.0822373969971877,4128,0
ACH-001552,20,68100,45927943,1.4301316900155243,3404,0
ACH-001552,20,45938549,62905205,1.768510764005313,1329,0
ACH-001552,21,9906998,48084536,1.1060004710328988,1968,0
ACH-001552,3,239081,197896973,0.83240699863757,11851,0
ACH-001552,4,85372,2513956,1.0396514958281278,383,0
ACH-001552,4,2513957,187631231,0.771994781304319,7356,0
ACH-001552,5,140172,893457,1.935026065333881,130,0
ACH-001552,5,894651,52344852,1.5562188933470305,1737,0
ACH-001552,5,55201683,180688066,0.8427899408316155,6607,0
ACH-001552,6,203183,29977026,1.173488740970477,1412,0
ACH-001552,6,29977027,32552405,1.2817492024151238,908,0
ACH-001552,6,32708970,170893087,1.2003274270859916,7560,0
ACH-001552,7,192950,74299726,1.2550231707094692,3443,0
ACH-001552,7,74421909,158937715,1.2171323043680964,5753,0
ACH-001552,8,190645,146279795,0.8734057898748274,6759,0
ACH-001552,9,14557,67952268,0.7925066795485715,1948,0
ACH-001552,9,70917617,113139896,0.9026890424227524,2166,0
ACH-001552,9,127089366,141110134,1.216168392220382,2639,0
ACH-001552,X,2699856,32235432,0.7681393699311285,831,0
ACH-001552,X,33146014,133512388,0.798567354059632,3013,0
ACH-001552,X,133527280,154744178,0.9325280327329444,880,0
ACH-001554,1,664236,17034823,0.9466676975191816,2122,0
ACH-001554,1,17281591,118566338,0.9434232103592876,8395,1
ACH-001554,1,118567610,249212814,1.411666207913794,8889,0
ACH-001554,10,92746,135439267,0.9344659492049792,8013,0
ACH-001554,11,129958,64527622,0.9489539603758204,5273,0
ACH-001554,11,64532610,67761515,1.0675288061573505,1134,0
ACH-001554,11,67762832,108811402,0.9347924583427808,2518,0
ACH-001554,11,109294109,134856893,0.4654444822679059,2120,0
ACH-001554,12,75441682,133811192,1.3620861928323826,4590,0
ACH-001554,13,19747752,115092008,0.9543067617649376,3536,0
ACH-001554,14,20443427,101459896,0.9380144158209736,5681,0
ACH-001554,14,101499843,106068315,0.9040271463463202,707,0
ACH-001554,15,20169660,102515618,0.947982281870882,6866,0
ACH-001554,16,64131,90234004,0.9328357599837191,7921,0
ACH-001554,17,5757,10231688,0.9535053906756804,2201,0
ACH-001554,17,10632097,34496784,0.9309986623192062,2137,0
ACH-001554,17,34842293,50008744,0.9459468302511572,2869,0
ACH-001554,17,50149428,74094351,1.8788761868947763,2364,0
ACH-001554,17,74534327,81052572,1.880893287676052,1184,0
ACH-001554,18,47140,78005483,0.925985816028625,3065,0
ACH-001554,19,281883,59084249,0.933477400292162,10430,0
ACH-001554,2,41357,179419061,0.9506228598534764,9905,0
ACH-001554,2,179546001,196699336,0.904312305170708,855,0
ACH-001554,2,196709475,201174063,1.40217167826156,301,0
ACH-001554,2,201193904,242946885,0.941582883634244,3673,0
ACH-001554,20,68100,62905205,0.9472722322845588,4733,0
ACH-001554,21,9906998,48084536,0.9286951463007656,1968,0
ACH-001554,3,239081,130884615,0.9484732561291572,8187,0
ACH-001554,3,130887423,197896973,1.0806931911434705,3664,0
ACH-001554,4,85372,191003791,0.9505839842766536,7773,0
ACH-001554,5,140172,180688066,0.9476774405569884,8673,0
ACH-001554,6,203183,31474459,1.4123669823898428,1734,0
ACH-001554,6,31474548,32549865,1.4804368995071628,585,0
ACH-001554,6,32708970,89676046,1.421310735766347,3676,0
ACH-001554,6,89790363,167787100,0.4713341110754751,3683,1
ACH-001554,7,192950,158937715,1.414403745239639,9198,0
ACH-001554,8,190645,95158647,2.2247033889778565,4028,0
ACH-001554,8,95160721,146279795,2.676194552440979,2731,0
ACH-001554,9,66498942,141110134,0.9364559252236792,5849,0
ACH-001554,X,7811444,154744178,0.4341748307471643,4690,0
ACH-001555,1,664236,23885564,0.6571365079537316,3093,0
ACH-001555,1,23885565,26090710,1.4184428257678856,243,0
ACH-001555,1,26524674,44084916,1.2697249396468522,2211,0
ACH-001555,1,44084917,67515785,1.2995012305889655,1947,0
ACH-001555,1,67515865,76378824,1.1473121819819094,354,0
ACH-001555,1,76384386,84815709,0.6882568649384652,231,1
ACH-001555,1,84853714,91870676,1.004347136559571,467,0
ACH-001555,1,97544281,121306961,0.6374848670326124,1642,1
ACH-001555,1,121307313,161519073,0.9790150886287792,2768,0
ACH-001555,1,161640931,249212814,0.957549517646706,5975,0
ACH-001555,10,92746,38682290,1.058852769069072,1920,0
ACH-001555,10,42905281,43725352,0.6095198033484847,74,1
ACH-001555,10,43868944,72015833,0.9608092863075712,1204,0
ACH-001555,10,72020146,104177047,1.253623387517212,2709,0
ACH-001555,10,104178208,135439267,0.9376042406558048,2106,0
ACH-001555,11,197054,55030037,1.3056651936877086,3807,0
ACH-001555,11,55032126,89609435,0.6611085142387052,4179,0
ACH-001555,11,89804064,132813239,0.6487520062096083,2916,0
ACH-001555,12,208062,4764340,1.221517895878672,472,0
ACH-001555,12,11545510,40626437,0.9734231564871024,1374,0
ACH-001555,12,42737422,46386088,0.9785347566031852,190,0
ACH-001555,12,49176103,52285374,0.9861274350314876,657,0
ACH-001555,12,53001729,66839540,0.9868652413378214,1895,0
ACH-001555,12,66848938,73051040,1.2762827661062568,412,0
ACH-001555,12,73056581,109316823,0.7629159341008562,1975,0
ACH-001555,12,109518888,133811192,0.7530319590486569,2605,0
ACH-001555,13,19747752,115092008,0.6565359881444341,3536,0
ACH-001555,14,19377343,77767844,0.9701407656423088,4386,0
ACH-001555,14,77797161,106068315,0.9499608742912344,2012,0
ACH-001555,15,27271651,45954575,0.6485047290042723,2068,1
ACH-001555,15,45961875,98286963,0.9875871704852186,4292,0
ACH-001555,15,98416933,102515618,1.560168661962168,252,0
ACH-001555,16,64131,1657519,0.9422357654007364,621,0
ACH-001555,16,1796779,46638098,0.9680423036074286,3493,0
ACH-001555,16,46638099,90234004,0.7540504730838312,3775,0
ACH-001555,17,5757,10231688,1.3062273309332026,2201,0
ACH-001555,17,10609504,39846693,1.2925767977224123,3121,0
ACH-001555,17,39846783,40973111,0.6313338452963787,424,1
ACH-001555,17,40975515,65739781,1.2972998734764083,2784,0
ACH-001555,17,65821397,66883899,0.9887481531923588,119,0
ACH-001555,17,66887379,81052572,1.2878298544423945,2213,0
ACH-001555,18,47140,14784412,1.0889049293340198,832,0
ACH-001555,18,19426654,78005483,0.6781489078260506,2109,0
ACH-001555,19,281883,3613834,1.0561699501845,872,0
ACH-001555,19,3700044,22034986,1.041034586226474,3964,0
ACH-001555,19,29698204,37465618,1.6000965942366334,892,0
ACH-001555,19,39334231,41532312,1.3215389990387485,540,0
ACH-001555,19,41532757,41848005,1.3507737046876978,66,0
ACH-001555,19,41848006,45004544,1.2939276937204254,535,0
ACH-001555,19,45009963,48673786,1.3164894864534715,746,0
ACH-001555,19,48674810,52132470,1.3292827398310478,1068,0
ACH-001555,19,52146357,54723566,1.164099196500286,366,0
ACH-001555,2,41357,58312337,0.968027541812527,3455,0
ACH-001555,2,58313212,89976760,1.2987988389027825,1812,0
ACH-001555,2,89986585,179419061,0.966176052570322,4638,0
ACH-001555,2,179500567,242946885,0.9673728813723615,4881,0
ACH-001555,20,68100,62905205,1.2943483999136332,4733,0
ACH-001555,21,19685011,48084536,0.657280003698775,1828,0
ACH-001555,22,36235988,39358359,0.6296390830863265,551,1
ACH-001555,22,39410117,51237822,0.6337483539119607,1459,0
ACH-001555,3,239081,52438162,0.6507633914875381,4340,0
ACH-001555,3,52438218,54537931,0.3251965822108851,444,1
ACH-001555,3,54596577,64673585,0.6653945708461738,596,0
ACH-001555,3,65341802,85009069,0.3339136556920061,365,1
ACH-001555,3,85775381,89528904,0.6882678374819542,55,0
ACH-001555,3,119207525,121265738,0.7489420508236068,190,1
ACH-001555,3,121289310,197896973,1.28667705963254,4738,0
ACH-001555,4,85372,16164784,0.9704454334744086,1168,0
ACH-001555,4,16504015,49053118,0.9922895049912046,1129,1
ACH-001555,4,52709158,138453688,0.6676569849447942,3603,1
ACH-001555,4,139092859,191003791,0.983234879345762,1857,0
ACH-001555,5,140172,49963669,1.5694499261898678,1791,0
ACH-001555,5,49963670,127672057,1.293060699098798,3096,1
ACH-001555,5,128301580,180688066,1.2878182499714534,3758,0
ACH-001555,6,203183,28245123,1.280981819332124,1271,0
ACH-001555,6,28251340,31962607,1.0052664887875955,838,0
ACH-001555,6,31975348,32549865,0.9839555167974684,199,0
ACH-001555,6,32708970,32976290,0.9516236291852164,82,0
ACH-001555,6,33053840,35479770,1.0051222620248668,510,0
ACH-001555,6,35480233,57472691,0.9854905894463752,2021,0
ACH-001555,6,57512222,170893087,1.2853203696830338,4938,0
ACH-001555,7,192950,44925199,0.9824310068880672,2512,0
ACH-001555,7,45747698,126698488,0.9678732274344484,4113,0
ACH-001555,7,127970621,135412496,0.9820449731682628,729,0
ACH-001555,7,139826991,158937715,1.6118315746501186,1411,0
ACH-001555,8,190645,43197723,0.889393027702849,2392,0
ACH-001555,8,43211651,106456859,1.2132459128514432,2325,0
ACH-001555,8,107277537,146279795,1.2319698932203471,2037,0
ACH-001555,9,14557,8734095,0.6161779664849144,452,0
ACH-001555,9,21384511,22029766,4.183672305355936e-09,23,0
ACH-001555,9,22446814,38068894,0.970346557269006,979,0
ACH-001555,9,38395495,130496091,1.2555809106143152,3627,0
ACH-001555,9,130497148,141110134,1.2610224847755689,2270,0
ACH-001555,X,2699856,56292435,0.5339942084320997,2029,0
ACH-001555,X,56590056,135291815,0.6006939338945102,1958,0
ACH-001555,X,135302673,154744178,0.6015009829027991,779,0
ACH-001556,1,664236,3817002,1.1110640601638042,730,0
ACH-001556,1,4715235,13646597,0.7165950584247571,1037,1
ACH-001556,1,15899895,22316024,0.7292573869674495,1025,1
ACH-001556,1,22404721,25572044,0.7058154913125104,351,1
ACH-001556,1,25666727,104160974,0.7344371797879783,6084,1
ACH-001556,1,104296870,118426501,1.1063508723744253,1113,0
ACH-001556,1,119427104,249212814,1.0771379283994111,8864,0
ACH-001556,10,92746,25885970,1.0625443059706934,1323,0
ACH-001556,10,37447069,135439267,1.0107169297623286,6136,0
ACH-001556,11,129958,48511526,0.7190699371801985,3764,0
ACH-001556,11,48996800,134856893,1.0653348784720476,7281,0
ACH-001556,12,88569734,133811192,1.0068257363025546,4030,0
ACH-001556,13,19747752,115092008,0.7338067090319007,3536,0
ACH-001556,14,24737241,59953772,1.0539138926012876,1658,0
ACH-001556,14,65248757,101459896,0.9879781220499432,2451,0
ACH-001556,14,101532812,106209658,0.9883486760322232,696,0
ACH-001556,15,20169660,102515618,1.0491893002318646,6866,0
ACH-001556,16,64131,90234004,1.5475875202028917,7921,0
